gid,latitude,longitude,elevation,timezone,country,state,county
427050,39.61,-107.38,2755,-7,United States,Colorado,Garfield
427051,39.57,-107.38,2040,-7,United States,Colorado,Garfield
427052,39.53,-107.38,2251,-7,United States,Colorado,Garfield
427053,39.49,-107.38,2504,-7,United States,Colorado,Garfield
427054,39.45,-107.38,2682,-7,United States,Colorado,Garfield
427055,39.41,-107.38,2801,-7,United States,Colorado,Garfield
427056,39.37,-107.38,2921,-7,United States,Colorado,Garfield
427057,39.33,-107.38,2869,-7,United States,Colorado,Pitkin
427058,39.29,-107.38,3165,-7,United States,Colorado,Pitkin
427059,39.25,-107.38,3243,-7,United States,Colorado,Pitkin
427060,39.21,-107.38,3340,-7,United States,Colorado,Pitkin
427061,39.17,-107.38,3177,-7,United States,Colorado,Gunnison
427062,39.13,-107.38,2695,-7,United States,Colorado,Gunnison
427063,39.09,-107.38,2215,-7,United States,Colorado,Gunnison
427064,39.05,-107.38,2244,-7,United States,Colorado,Gunnison
427065,39.01,-107.38,2214,-7,United States,Colorado,Gunnison
427066,38.97,-107.38,2432,-7,United States,Colorado,Gunnison
427067,38.93,-107.38,2180,-7,United States,Colorado,Gunnison
427068,38.89,-107.38,2367,-7,United States,Colorado,Gunnison
427069,38.85,-107.38,2723,-7,United States,Colorado,Gunnison
427070,38.81,-107.38,3350,-7,United States,Colorado,Gunnison
427071,38.77,-107.38,2905,-7,United States,Colorado,Gunnison
427072,38.73,-107.38,3272,-7,United States,Colorado,Gunnison
427073,38.69,-107.38,3206,-7,United States,Colorado,Gunnison
427074,38.65,-107.38,3096,-7,United States,Colorado,Gunnison
427075,38.61,-107.38,3069,-7,United States,Colorado,Gunnison
427076,38.57,-107.38,2948,-7,United States,Colorado,Gunnison
427077,38.53,-107.38,2815,-7,United States,Colorado,Gunnison
427078,38.49,-107.38,2877,-7,United States,Colorado,Gunnison
427079,38.45,-107.38,2564,-7,United States,Colorado,Gunnison
427080,38.41,-107.38,2729,-7,United States,Colorado,Gunnison
427081,38.37,-107.38,2800,-7,United States,Colorado,Gunnison
427082,38.33,-107.38,2890,-7,United States,Colorado,Gunnison
427083,38.29,-107.38,3006,-7,United States,Colorado,Gunnison
427084,38.25,-107.38,3141,-7,United States,Colorado,Gunnison
427085,38.21,-107.38,3124,-7,United States,Colorado,Gunnison
427086,38.17,-107.38,3229,-7,United States,Colorado,Gunnison
427087,38.13,-107.38,3615,-7,United States,Colorado,Hinsdale
427088,38.09,-107.38,3687,-7,United States,Colorado,Hinsdale
427089,38.05,-107.38,3498,-7,United States,Colorado,Hinsdale
427090,38.01,-107.38,3204,-7,United States,Colorado,Hinsdale
427091,37.97,-107.38,3507,-7,United States,Colorado,Hinsdale
427092,37.93,-107.38,3631,-7,United States,Colorado,Hinsdale
427093,37.89,-107.38,3187,-7,United States,Colorado,Hinsdale
427094,37.85,-107.38,3728,-7,United States,Colorado,Hinsdale
427095,37.81,-107.38,3502,-7,United States,Colorado,Hinsdale
427096,37.77,-107.38,3244,-7,United States,Colorado,Hinsdale
427097,37.73,-107.38,3342,-7,United States,Colorado,Hinsdale
427098,37.69,-107.38,3745,-7,United States,Colorado,Hinsdale
427099,37.65,-107.38,3628,-7,United States,Colorado,Hinsdale
427100,37.61,-107.38,3567,-7,United States,Colorado,Hinsdale
427101,37.57,-107.38,3311,-7,United States,Colorado,Hinsdale
427102,37.53,-107.38,3191,-7,United States,Colorado,Hinsdale
427103,37.49,-107.38,3260,-7,United States,Colorado,Hinsdale
427104,37.45,-107.38,3028,-7,United States,Colorado,Hinsdale
427105,37.41,-107.38,2720,-7,United States,Colorado,Archuleta
427106,37.37,-107.38,2557,-7,United States,Colorado,Archuleta
427107,37.33,-107.38,2746,-7,United States,Colorado,Archuleta
427108,37.29,-107.38,2511,-7,United States,Colorado,Archuleta
427109,37.25,-107.38,2481,-7,United States,Colorado,Archuleta
427110,37.21,-107.38,2230,-7,United States,Colorado,Archuleta
427111,37.17,-107.38,2043,-7,United States,Colorado,Archuleta
427112,37.13,-107.38,1965,-7,United States,Colorado,Archuleta
427113,37.09,-107.38,2113,-7,United States,Colorado,Archuleta
427114,37.05,-107.38,2100,-7,United States,Colorado,Archuleta
427115,37.01,-107.38,1954,-7,United States,Colorado,Archuleta
427919,40.97,-107.34,2339,-7,United States,Colorado,Moffat
427920,40.93,-107.34,2359,-7,United States,Colorado,Moffat
427921,40.89,-107.34,2259,-7,United States,Colorado,Moffat
427922,40.85,-107.34,2552,-7,United States,Colorado,Moffat
427923,40.81,-107.34,2871,-7,United States,Colorado,Moffat
427924,40.77,-107.34,2972,-7,United States,Colorado,Moffat
427925,40.73,-107.34,2800,-7,United States,Colorado,Moffat
427926,40.69,-107.34,2187,-7,United States,Colorado,Moffat
427927,40.65,-107.34,2075,-7,United States,Colorado,Moffat
427928,40.61,-107.34,2010,-7,United States,Colorado,Moffat
427929,40.57,-107.34,2076,-7,United States,Colorado,Routt
427930,40.53,-107.34,2128,-7,United States,Colorado,Routt
427931,40.49,-107.34,1968,-7,United States,Colorado,Routt
427932,40.45,-107.34,2009,-7,United States,Colorado,Routt
427933,40.41,-107.34,2029,-7,United States,Colorado,Routt
427934,40.37,-107.34,2328,-7,United States,Colorado,Routt
427935,40.33,-107.34,2194,-7,United States,Colorado,Routt
427936,40.29,-107.34,2322,-7,United States,Colorado,Routt
427937,40.25,-107.34,2703,-7,United States,Colorado,Routt
427938,40.21,-107.34,2735,-7,United States,Colorado,Rio Blanco
427939,40.17,-107.34,2923,-7,United States,Colorado,Rio Blanco
427940,40.13,-107.34,3169,-7,United States,Colorado,Rio Blanco
427941,40.09,-107.34,3009,-7,United States,Colorado,Rio Blanco
427942,40.05,-107.34,3090,-7,United States,Colorado,Rio Blanco
427943,40.01,-107.34,3219,-7,United States,Colorado,Rio Blanco
427944,39.97,-107.34,3332,-7,United States,Colorado,Rio Blanco
427945,39.93,-107.34,3226,-7,United States,Colorado,Rio Blanco
427946,39.89,-107.34,3238,-7,United States,Colorado,Garfield
427947,39.85,-107.34,3016,-7,United States,Colorado,Garfield
427948,39.81,-107.34,3185,-7,United States,Colorado,Garfield
427949,39.77,-107.34,3322,-7,United States,Colorado,Garfield
427950,39.73,-107.34,3312,-7,United States,Colorado,Garfield
427951,39.69,-107.34,3287,-7,United States,Colorado,Garfield
427952,39.65,-107.34,3165,-7,United States,Colorado,Garfield
427953,39.61,-107.34,2861,-7,United States,Colorado,Garfield
427954,39.57,-107.34,2135,-7,United States,Colorado,Garfield
427955,39.53,-107.34,2065,-7,United States,Colorado,Garfield
427956,39.49,-107.34,2240,-7,United States,Colorado,Garfield
427957,39.45,-107.34,2343,-7,United States,Colorado,Garfield
427958,39.41,-107.34,2703,-7,United States,Colorado,Garfield
427959,39.37,-107.34,2766,-7,United States,Colorado,Garfield
427960,39.33,-107.34,2702,-7,United States,Colorado,Pitkin
427961,39.29,-107.34,2998,-7,United States,Colorado,Pitkin
427962,39.25,-107.34,3084,-7,United States,Colorado,Pitkin
427963,39.21,-107.34,2919,-7,United States,Colorado,Pitkin
427964,39.17,-107.34,3138,-7,United States,Colorado,Pitkin
427965,39.13,-107.34,2880,-7,United States,Colorado,Gunnison
427966,39.09,-107.34,2403,-7,United States,Colorado,Gunnison
427967,39.05,-107.34,2351,-7,United States,Colorado,Gunnison
427968,39.01,-107.34,2237,-7,United States,Colorado,Gunnison
427969,38.97,-107.34,2177,-7,United States,Colorado,Gunnison
427970,38.93,-107.34,2131,-7,United States,Colorado,Gunnison
427971,38.89,-107.34,2301,-7,United States,Colorado,Gunnison
427972,38.85,-107.34,2424,-7,United States,Colorado,Gunnison
427973,38.81,-107.34,2842,-7,United States,Colorado,Gunnison
427974,38.77,-107.34,2692,-7,United States,Colorado,Gunnison
427975,38.73,-107.34,3083,-7,United States,Colorado,Gunnison
427976,38.69,-107.34,3223,-7,United States,Colorado,Gunnison
427977,38.65,-107.34,2832,-7,United States,Colorado,Gunnison
427978,38.61,-107.34,2711,-7,United States,Colorado,Gunnison
427979,38.57,-107.34,2669,-7,United States,Colorado,Gunnison
427980,38.53,-107.34,2773,-7,United States,Colorado,Gunnison
427981,38.49,-107.34,2811,-7,United States,Colorado,Gunnison
427982,38.45,-107.34,2498,-7,United States,Colorado,Gunnison
427983,38.41,-107.34,2656,-7,United States,Colorado,Gunnison
427984,38.37,-107.34,2766,-7,United States,Colorado,Gunnison
427985,38.33,-107.34,2869,-7,United States,Colorado,Gunnison
427986,38.29,-107.34,2969,-7,United States,Colorado,Gunnison
427987,38.25,-107.34,3208,-7,United States,Colorado,Gunnison
427988,38.21,-107.34,3396,-7,United States,Colorado,Gunnison
427989,38.17,-107.34,3226,-7,United States,Colorado,Gunnison
427990,38.13,-107.34,3401,-7,United States,Colorado,Hinsdale
427991,38.09,-107.34,3295,-7,United States,Colorado,Hinsdale
427992,38.05,-107.34,3274,-7,United States,Colorado,Hinsdale
427993,38.01,-107.34,3084,-7,United States,Colorado,Hinsdale
427994,37.97,-107.34,3529,-7,United States,Colorado,Hinsdale
427995,37.93,-107.34,3261,-7,United States,Colorado,Hinsdale
427996,37.89,-107.34,3202,-7,United States,Colorado,Hinsdale
427997,37.85,-107.34,3803,-7,United States,Colorado,Hinsdale
427998,37.81,-107.34,3377,-7,United States,Colorado,Hinsdale
427999,37.77,-107.34,3088,-7,United States,Colorado,Hinsdale
428000,37.73,-107.34,3375,-7,United States,Colorado,Hinsdale
428001,37.69,-107.34,3558,-7,United States,Colorado,Hinsdale
428002,37.65,-107.34,3304,-7,United States,Colorado,Hinsdale
428003,37.61,-107.34,3199,-7,United States,Colorado,Hinsdale
428004,37.57,-107.34,3287,-7,United States,Colorado,Hinsdale
428005,37.53,-107.34,3452,-7,United States,Colorado,Hinsdale
428006,37.49,-107.34,3014,-7,United States,Colorado,Hinsdale
428007,37.45,-107.34,2926,-7,United States,Colorado,Hinsdale
428008,37.41,-107.34,2725,-7,United States,Colorado,Archuleta
428009,37.37,-107.34,2476,-7,United States,Colorado,Archuleta
428010,37.33,-107.34,2445,-7,United States,Colorado,Archuleta
428011,37.29,-107.34,2300,-7,United States,Colorado,Archuleta
428012,37.25,-107.34,2267,-7,United States,Colorado,Archuleta
428013,37.21,-107.34,2113,-7,United States,Colorado,Archuleta
428014,37.17,-107.34,1988,-7,United States,Colorado,Archuleta
428015,37.13,-107.34,2137,-7,United States,Colorado,Archuleta
428016,37.09,-107.34,2384,-7,United States,Colorado,Archuleta
428017,37.05,-107.34,2155,-7,United States,Colorado,Archuleta
428018,37.01,-107.34,2032,-7,United States,Colorado,Archuleta
428823,40.97,-107.3,2243,-7,United States,Colorado,Routt
428824,40.93,-107.3,2418,-7,United States,Colorado,Routt
428825,40.89,-107.3,2315,-7,United States,Colorado,Routt
428826,40.85,-107.3,2402,-7,United States,Colorado,Routt
428827,40.81,-107.3,2640,-7,United States,Colorado,Routt
428828,40.77,-107.3,2880,-7,United States,Colorado,Routt
428829,40.73,-107.3,2689,-7,United States,Colorado,Routt
428830,40.69,-107.3,2229,-7,United States,Colorado,Routt
428831,40.65,-107.3,2106,-7,United States,Colorado,Routt
428832,40.61,-107.3,2052,-7,United States,Colorado,Routt
428833,40.57,-107.3,2085,-7,United States,Colorado,Routt
428834,40.53,-107.3,2150,-7,United States,Colorado,Routt
428835,40.49,-107.3,1984,-7,United States,Colorado,Routt
428836,40.45,-107.3,1998,-7,United States,Colorado,Routt
428837,40.41,-107.3,2010,-7,United States,Colorado,Routt
428838,40.37,-107.3,2299,-7,United States,Colorado,Routt
428839,40.33,-107.3,2249,-7,United States,Colorado,Routt
428840,40.29,-107.3,2258,-7,United States,Colorado,Routt
428841,40.25,-107.3,2417,-7,United States,Colorado,Routt
428842,40.21,-107.3,2754,-7,United States,Colorado,Rio Blanco
428843,40.17,-107.3,2968,-7,United States,Colorado,Rio Blanco
428844,40.13,-107.3,3085,-7,United States,Colorado,Rio Blanco
428845,40.09,-107.3,3097,-7,United States,Colorado,Garfield
428846,40.05,-107.3,2830,-7,United States,Colorado,Garfield
428847,40.01,-107.3,3186,-7,United States,Colorado,Garfield
428848,39.97,-107.3,3316,-7,United States,Colorado,Garfield
428849,39.93,-107.3,3352,-7,United States,Colorado,Garfield
428850,39.89,-107.3,3113,-7,United States,Colorado,Garfield
428851,39.85,-107.3,3072,-7,United States,Colorado,Garfield
428852,39.81,-107.3,3102,-7,United States,Colorado,Garfield
428853,39.77,-107.3,3238,-7,United States,Colorado,Garfield
428854,39.73,-107.3,3237,-7,United States,Colorado,Garfield
428855,39.69,-107.3,3271,-7,United States,Colorado,Garfield
428856,39.65,-107.3,3112,-7,United States,Colorado,Garfield
428857,39.61,-107.3,2883,-7,United States,Colorado,Garfield
428858,39.57,-107.3,2232,-7,United States,Colorado,Garfield
428859,39.53,-107.3,2070,-7,United States,Colorado,Garfield
428860,39.49,-107.3,1917,-7,United States,Colorado,Garfield
428861,39.45,-107.3,1985,-7,United States,Colorado,Garfield
428862,39.41,-107.3,2452,-7,United States,Colorado,Garfield
428863,39.37,-107.3,2543,-7,United States,Colorado,Garfield
428864,39.33,-107.3,2556,-7,United States,Colorado,Pitkin
428865,39.29,-107.3,2666,-7,United States,Colorado,Pitkin
428866,39.25,-107.3,2944,-7,United States,Colorado,Pitkin
428867,39.21,-107.3,2828,-7,United States,Colorado,Pitkin
428868,39.17,-107.3,2806,-7,United States,Colorado,Pitkin
428869,39.13,-107.3,2907,-7,United States,Colorado,Gunnison
428870,39.09,-107.3,2921,-7,United States,Colorado,Gunnison
428871,39.05,-107.3,2865,-7,United States,Colorado,Gunnison
428872,39.01,-107.3,2514,-7,United States,Colorado,Gunnison
428873,38.97,-107.3,2253,-7,United States,Colorado,Gunnison
428874,38.93,-107.3,2227,-7,United States,Colorado,Gunnison
428875,38.89,-107.3,2395,-7,United States,Colorado,Gunnison
428876,38.85,-107.3,2564,-7,United States,Colorado,Gunnison
428877,38.81,-107.3,2415,-7,United States,Colorado,Gunnison
428878,38.77,-107.3,2885,-7,United States,Colorado,Gunnison
428879,38.73,-107.3,3174,-7,United States,Colorado,Gunnison
428880,38.69,-107.3,3111,-7,United States,Colorado,Gunnison
428881,38.65,-107.3,2769,-7,United States,Colorado,Gunnison
428882,38.61,-107.3,2939,-7,United States,Colorado,Gunnison
428883,38.57,-107.3,2783,-7,United States,Colorado,Gunnison
428884,38.53,-107.3,2529,-7,United States,Colorado,Gunnison
428885,38.49,-107.3,2397,-7,United States,Colorado,Gunnison
428886,38.45,-107.3,2470,-7,United States,Colorado,Gunnison
428887,38.41,-107.3,2617,-7,United States,Colorado,Gunnison
428888,38.37,-107.3,2700,-7,United States,Colorado,Gunnison
428889,38.33,-107.3,2805,-7,United States,Colorado,Gunnison
428890,38.29,-107.3,2925,-7,United States,Colorado,Gunnison
428891,38.25,-107.3,3066,-7,United States,Colorado,Gunnison
428892,38.21,-107.3,3066,-7,United States,Colorado,Gunnison
428893,38.17,-107.3,2747,-7,United States,Colorado,Gunnison
428894,38.13,-107.3,2859,-7,United States,Colorado,Hinsdale
428895,38.09,-107.3,2853,-7,United States,Colorado,Hinsdale
428896,38.05,-107.3,2811,-7,United States,Colorado,Hinsdale
428897,38.01,-107.3,2922,-7,United States,Colorado,Hinsdale
428898,37.97,-107.3,3124,-7,United States,Colorado,Hinsdale
428899,37.93,-107.3,3018,-7,United States,Colorado,Hinsdale
428900,37.89,-107.3,3531,-7,United States,Colorado,Hinsdale
428901,37.85,-107.3,3685,-7,United States,Colorado,Hinsdale
428902,37.81,-107.3,3563,-7,United States,Colorado,Hinsdale
428903,37.77,-107.3,3363,-7,United States,Colorado,Hinsdale
428904,37.73,-107.3,3116,-7,United States,Colorado,Hinsdale
428905,37.69,-107.3,3370,-7,United States,Colorado,Hinsdale
428906,37.65,-107.3,3501,-7,United States,Colorado,Hinsdale
428907,37.61,-107.3,3420,-7,United States,Colorado,Hinsdale
428908,37.57,-107.3,3033,-7,United States,Colorado,Hinsdale
428909,37.53,-107.3,3156,-7,United States,Colorado,Hinsdale
428910,37.49,-107.3,2863,-7,United States,Colorado,Hinsdale
428911,37.45,-107.3,2740,-7,United States,Colorado,Hinsdale
428912,37.41,-107.3,2814,-7,United States,Colorado,Archuleta
428913,37.37,-107.3,2499,-7,United States,Colorado,Archuleta
428914,37.33,-107.3,2639,-7,United States,Colorado,Archuleta
428915,37.29,-107.3,2683,-7,United States,Colorado,Archuleta
428916,37.25,-107.3,2651,-7,United States,Colorado,Archuleta
428917,37.21,-107.3,2246,-7,United States,Colorado,Archuleta
428918,37.17,-107.3,2093,-7,United States,Colorado,Archuleta
428919,37.13,-107.3,2255,-7,United States,Colorado,Archuleta
428920,37.09,-107.3,2303,-7,United States,Colorado,Archuleta
428921,37.05,-107.3,2126,-7,United States,Colorado,Archuleta
428922,37.01,-107.3,1995,-7,United States,Colorado,Archuleta
429727,40.97,-107.26,2298,-7,United States,Colorado,Routt
429728,40.93,-107.26,2419,-7,United States,Colorado,Routt
429729,40.89,-107.26,2531,-7,United States,Colorado,Routt
429730,40.85,-107.26,2498,-7,United States,Colorado,Routt
429731,40.81,-107.26,2713,-7,United States,Colorado,Routt
429732,40.77,-107.26,2852,-7,United States,Colorado,Routt
429733,40.73,-107.26,2531,-7,United States,Colorado,Routt
429734,40.69,-107.26,2196,-7,United States,Colorado,Routt
429735,40.65,-107.26,2045,-7,United States,Colorado,Routt
429736,40.61,-107.26,2063,-7,United States,Colorado,Routt
429737,40.57,-107.26,2158,-7,United States,Colorado,Routt
429738,40.53,-107.26,2140,-7,United States,Colorado,Routt
429739,40.49,-107.26,1964,-7,United States,Colorado,Routt
429740,40.45,-107.26,1982,-7,United States,Colorado,Routt
429741,40.41,-107.26,2028,-7,United States,Colorado,Routt
429742,40.37,-107.26,2274,-7,United States,Colorado,Routt
429743,40.33,-107.26,2355,-7,United States,Colorado,Routt
429744,40.29,-107.26,2384,-7,United States,Colorado,Routt
429745,40.25,-107.26,2509,-7,United States,Colorado,Routt
429746,40.21,-107.26,2435,-7,United States,Colorado,Rio Blanco
429747,40.17,-107.26,2672,-7,United States,Colorado,Rio Blanco
429748,40.13,-107.26,2963,-7,United States,Colorado,Rio Blanco
429749,40.09,-107.26,3116,-7,United States,Colorado,Garfield
429750,40.05,-107.26,2859,-7,United States,Colorado,Garfield
429751,40.01,-107.26,3025,-7,United States,Colorado,Garfield
429752,39.97,-107.26,3293,-7,United States,Colorado,Garfield
429753,39.93,-107.26,3344,-7,United States,Colorado,Garfield
429754,39.89,-107.26,3178,-7,United States,Colorado,Garfield
429755,39.85,-107.26,3229,-7,United States,Colorado,Garfield
429756,39.81,-107.26,3082,-7,United States,Colorado,Garfield
429757,39.77,-107.26,3256,-7,United States,Colorado,Garfield
429758,39.73,-107.26,3204,-7,United States,Colorado,Garfield
429759,39.69,-107.26,3080,-7,United States,Colorado,Garfield
429760,39.65,-107.26,3076,-7,United States,Colorado,Garfield
429761,39.61,-107.26,2635,-7,United States,Colorado,Garfield
429762,39.57,-107.26,2170,-7,United States,Colorado,Garfield
429763,39.53,-107.26,2315,-7,United States,Colorado,Garfield
429764,39.49,-107.26,2133,-7,United States,Colorado,Garfield
429765,39.45,-107.26,1918,-7,United States,Colorado,Garfield
429766,39.41,-107.26,2173,-7,United States,Colorado,Garfield
